,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num
1109,1109.0,1109.0,1109.0,1109.0,1110.0,,,,,#手机壳 #九块九,"7,614",44,312,壳多多📶,2.8w,134.4w,男 24.35%,https://www.iesdouyin.com/share/video/6849317616771730696/?region=CN&mid=6849317632123996936&u_code=1377ig8kjc9h&titleType=title,75.65% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1110,1110.0,1110.0,1110.0,1110.0,1111.0,,,,,#九块九 #手机壳,"5,507",35,188,壳多多📶,2.8w,134.4w,男 34.04%,https://www.iesdouyin.com/share/video/6851430471209880846/?region=CN&mid=6851430475760716557&u_code=ifc4gce473a&titleType=title,65.96% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1111,1111.0,1111.0,1111.0,1111.0,1112.0,,,,,#手机壳 #九块九,"3,780",47,187,壳多多📶,2.8w,134.4w,男 37.33%,https://www.iesdouyin.com/share/video/6851427238760467719/?region=CN&mid=6851427241935653645&u_code=35gi8bi583ic&titleType=title,62.67% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1112,1112.0,1112.0,1112.0,1112.0,1113.0,,,,,高颜值又#平价 的#手机壳 你想要的款式全在这里#学生党 也买得起艾特#闺蜜 #男朋友 #一起用#好物推荐,710,11,75,范范来喽🍀,1.7w,23.3w,男 16.67%,https://www.iesdouyin.com/share/video/6850709548672601358/?region=CN&mid=6841001925580786446&u_code=0&titleType=title,83.33% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1113,1113.0,1113.0,1113.0,1113.0,1114.0,,,,,高颜值且#平价 的#手机壳 ，每一款都超可，艾特#闺蜜 给你来安利下～#抖音好物 #数码,694,4,91,布丁种草,3.1w,24.9w,男 16.00%,https://www.iesdouyin.com/share/video/6851475601056877839/?region=CN&mid=6498263724865522445&u_code=0&titleType=title,84.00% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1114,1114.0,1114.0,1114.0,1114.0,1115.0,,,,,#沙雕老公的日常 #iphone 还哈哈哈牛子,522,3,29,布鲁斯华子,"2,389","9,485",男 87.50%,https://www.iesdouyin.com/share/video/6851548153787763968/?region=CN&mid=6851548161136855821&u_code=0&titleType=title,12.50% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1115,1115.0,1115.0,1115.0,1115.0,1116.0,,,,,高大的提dao长腿妹子 是不是好霸气 #手机壳,848,6,39,壳多多📶,2.8w,134.4w,男 8.33%,https://www.iesdouyin.com/share/video/6850059260756233486/?region=CN&mid=6850059367170067208&u_code=107m6i6hjlck&titleType=title,91.67% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1116,1116.0,1116.0,1116.0,1116.0,1117.0,,,,,侄女给你们带来超好看的手机壳啦，来我直播间7个不重复#717奇妙好物在这里 @DOU+小助手,160,1,10,静香数码,2.3w,7.9w,男 100.00%,https://www.iesdouyin.com/share/video/6850719687064538383/?region=CN&mid=6839860300334761992&u_code=0&titleType=title,0.00% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1117,1117.0,1117.0,1117.0,1117.0,1118.0,,,,,#717奇妙好物在这里 #手机壳 9块9的高性价比，不要错过哦,132,0,3,壳壳超萌队,25w,111.1w,男 0.00%,https://www.iesdouyin.com/share/video/6849619813082467591/?region=CN&mid=6849619881055374088&u_code=0&titleType=title,100.00% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1118,1118.0,1118.0,1118.0,1118.0,1119.0,,,,,#717奇妙好物在这里 #手机壳 各种型号各种款式总有你喜欢的那个~,97,0,3,壳壳超萌队,25w,111.1w,男 0.00%,https://www.iesdouyin.com/share/video/6849599533945507080/?region=CN&mid=6849599613092743950&u_code=0&titleType=title,100.00% 女,卡通潮牌适用iPhone11promax手机壳网红情侣6/7/8plus苹果XS/XR女,¥14.90,31.01%,1.5万,1.4万,2.45%,201,201
1119,1119.0,1119.0,1119.0,1119.0,1120.0,,,,,自从买了这个玩具，洗澡可勤快了，洗澡就是每天最开心的#宝宝洗澡玩具,26,0,1,天才的玩具宝库,"2,610","2,026",男 0.00%,https://www.iesdouyin.com/share/video/6851543630801308936/?region=CN&mid=6851543643946568456&u_code=484j1j68609g&titleType=title,100.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1120,1120.0,1120.0,1120.0,1120.0,1121.0,,,,,你瞅啥？瞅你咋地！#洗澡玩具 #安抚宝宝,18,0,1,美美玩具精选,637,171,男 0.00%,https://www.iesdouyin.com/share/video/6850312506078989583/?region=CN&mid=6850312508994325256&u_code=0&titleType=title,100.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1121,1121.0,1121.0,1121.0,1121.0,1122.0,,,,,这么热的夏天，最惬意不过就是泡澡了，再来两个小玩具，完美#好物推荐 @DOU+小助手,35,0,5,哆啦有好物👀,3.3w,14.8w,男 %,https://www.iesdouyin.com/share/video/6843231916875959566/?region=CN&mid=6843231931543669511&u_code=0&titleType=title,% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1122,1122.0,1122.0,1122.0,1122.0,1123.0,,,,,小孩洗澡的时候放两个在水里，洗完澡都舍不得起来了，哈哈#洗澡玩具 #母婴好物 #宝宝礼物,11,0,0,小吃货的世界,"1,687",566,男 %,https://www.iesdouyin.com/share/video/6851858845455650063/?region=CN&mid=6834104566482176782&u_code=22958ajki62m&titleType=title,% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1123,1123.0,1123.0,1123.0,1123.0,1124.0,,,,,这小东西太有意思了，宝宝洗澡都洗出了猪叫声#宝宝洗澡,58,0,1,玩具世界,"7,909",2.8w,男 0.00%,https://www.iesdouyin.com/share/video/6851517297312451855/?region=CN&mid=6851517308763245326&u_code=0&titleType=title,100.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1124,1124.0,1124.0,1124.0,1124.0,1125.0,,,,,真是太可爱了，洗澡时来几只，宝宝玩的不亦乐乎#洗澡玩具 #宝宝安抚 @DOU+小助手,9,0,1,小艾老师,"7,078",7.6w,男 0.00%,https://www.iesdouyin.com/share/video/6850462509330205955/?region=CN&mid=6686353619480021764&u_code=0&titleType=title,100.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1125,1125.0,1125.0,1125.0,1125.0,1126.0,,,,,太可爱了，宝宝洗澡时放几只，会爱上洗澡的#宝宝洗澡@DOU+小助手,33,1,2,小美老师,1.4w,3.7w,男 50.00%,https://www.iesdouyin.com/share/video/6850461359558200576/?region=CN&mid=6850461361357900557&u_code=0&titleType=title,50.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1126,1126.0,1126.0,1126.0,1126.0,1127.0,,,,,这玩具太可爱了，洗澡的时候放几只，宝宝玩的好开心#宝宝洗澡玩具@DOU+小助手,17,0,1,天才的玩具宝库,"2,610","2,026",男 100.00%,https://www.iesdouyin.com/share/video/6850456495331544334/?region=CN&mid=6850456494282967815&u_code=0&titleType=title,0.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1127,1127.0,1127.0,1127.0,1127.0,1128.0,,,,,洗澡玩具太可爱了，洗澡时放两只，宝宝玩的不亦乐乎#宝妈必备@DOU+小助手,50,1,1,玩具世界,"7,909",2.8w,男 0.00%,https://www.iesdouyin.com/share/video/6850452911512653056/?region=CN&mid=6850452909789367054&u_code=0&titleType=title,100.00% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1128,1128.0,1128.0,1128.0,1128.0,1129.0,,,,,真的太可爱了，洗澡的时候来两只，宝宝玩得不亦乐乎！#儿童 #亲子@DOU+小助手,40,0,3,小黄玩具屋,1w,6.7w,男 33.33%,https://www.iesdouyin.com/share/video/6850367392799902991/?region=CN&mid=6834041984273926919&u_code=0&titleType=title,66.67% 女,宝宝洗澡玩具戏水小企鹅婴儿小鲸鱼沙滩儿童沐浴男孩女孩,¥11.90,32.00%,1.9万,"9,593",7.23%,23,23
1129,1129.0,1129.0,1129.0,1129.0,1130.0,,,,,每天15分钟，站出挺拔身姿，矫正体态，提升气质，减脂瘦身，远离含胸驼背,376,18,18,琦妈居家小能手,992,1.5w,男 14.29%,https://www.iesdouyin.com/share/video/6848093364248792320/?region=CN&mid=6848093365314341645&u_code=0&titleType=title,85.71% 女,瑜伽形体训练开肩开背棍矫正驼背棒A1（24小时内发货）,¥35.00,0.00%,"3,916","2,278",5.41%,1,1
1130,1130.0,1130.0,1130.0,1130.0,1131.0,,,,,筷子是需要定期更换的，这款合金筷子不错，不发霉，耐高温，好刷洗～#了不起的生活好物,"5,368",94,206,小凡。🍭,30.1w,212.3w,男 5.81%,https://www.iesdouyin.com/share/video/6851039269306354957/?region=CN&mid=6591089145089624846&u_code=0&titleType=title,94.19% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1131,1131.0,1131.0,1131.0,1131.0,1132.0,,,,,你家里还在用木制的筷子的吗，可以试试这款合金的，质感好，不发霉，耐高温，好用又好刷#717奇妙好物在这里,"2,555",71,278,群姐梦梦,100.8w,489.5w,男 9.90%,https://www.iesdouyin.com/share/video/6850680136275184904/?region=CN&mid=6807341694376315651&u_code=0&titleType=title,90.10% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1132,1132.0,1132.0,1132.0,1132.0,1133.0,,,,,家里还在用木制筷子吗？可以试试这款合金筷子。耐高温，不发霉，关键还很便宜。#乘风破浪的好物,338,16,5,大脸曼,18w,144.3w,男 0.00%,https://www.iesdouyin.com/share/video/6851338272522734852/?region=CN&mid=6851338288687483655&u_code=0&titleType=title,100.00% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1133,1133.0,1133.0,1133.0,1133.0,1134.0,,,,,普通的筷子是不是都容易长霉呢？这个合金筷子已经用了半年了，建议大家试试。入口的东西一定要选好噢,210,7,29,我是小丸子呀！,29w,193.6w,男 10.00%,https://www.iesdouyin.com/share/video/6850717742153125127/?region=CN&mid=6797002364810382087&u_code=0&titleType=title,90.00% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1134,1134.0,1134.0,1134.0,1134.0,1135.0,,,,,家里还在用木制筷子吗?可以试试这款合金筷子。耐高温，不发霉，关键还很便宜。#粤新粤潮粤有味,62,0,0,橘子好物分享日记.,16.1w,127.6w,男 %,https://www.iesdouyin.com/share/video/6851415473301638403/?region=CN&mid=6851415502548830989&u_code=0&titleType=title,% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1135,1135.0,1135.0,1135.0,1135.0,1136.0,,,,,还在纠结用什么筷子的，赶紧看过来吧#筷子 #乘风破浪的好物 #生活就要精致一点,150,3,13,辣妈张张,31.7w,182.4w,男 25.00%,https://www.iesdouyin.com/share/video/6847641212464286991/?region=CN&mid=6553511261644589838&u_code=0&titleType=title,75.00% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1136,1136.0,1136.0,1136.0,1136.0,1137.0,,,,,#厨房用品 #合金筷子 高温随意消毒 耐高温的合金筷子 你值得拥有,47,0,0,晓晓,5.1w,12.9w,男 %,https://www.iesdouyin.com/share/video/6848435533723503886/?region=CN&mid=6848435615189535502&u_code=0&titleType=title,% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1137,1137.0,1137.0,1137.0,1137.0,1138.0,,,,,我家一直都是用合金筷，耐高温不变形，而且不会发霉,49,2,2,奇物百宝袋,35.4w,272.8w,男 50.00%,https://www.iesdouyin.com/share/video/6851456713753627907/?region=CN&mid=6553511263517969159&u_code=0&titleType=title,50.00% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1138,1138.0,1138.0,1138.0,1138.0,1139.0,,,,,@阿鑫dailylife发了一个抖音短视频，你尽管点开，不好看算我输！,8,0,0,阿鑫dailylife,0,0,男 %,https://www.iesdouyin.com/share/video/6850347548692057351/?region=CN&mid=6850347566207404814&u_code=392lc1c2lfb3&titleType=,% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1139,1139.0,1139.0,1139.0,1139.0,1140.0,,,,,五星级酒店都在用的筷子，通过食品接触材料检测认证，耐高温消毒，无漆无蜡，不发霉，不易变形#好物推荐,22,0,4,超时空,"3,813",999,男 75.00%,https://www.iesdouyin.com/share/video/6850352529579068683/?region=CN&mid=6850352573439658766&u_code=0&titleType=title,25.00% 女,合金筷子家用高档餐具套装耐高温防滑防霉抗菌10双家庭礼盒装快子,¥6.99,30.00%,4.2万,1.5万,7.52%,74,74
1140,1140.0,1140.0,1140.0,1140.0,1141.0,,,,,到底怎样才相信是真的……😂杏jia比就这么👌,1.1w,102,597,西掌柜（直播教穿搭）,194.2w,927.8w,男 1.00%,https://www.iesdouyin.com/share/video/6851471448737860871/?region=CN&mid=6851471456841386759&u_code=0&titleType=title,99.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1141,1141.0,1141.0,1141.0,1141.0,1142.0,,,,,你们是担心面料会透？还是担心…？那看好了～,150,1,11,西掌柜（直播教穿搭）,194.2w,927.8w,男 %,https://www.iesdouyin.com/share/video/6852147194963807495/?region=CN&mid=6852147210424437512&u_code=0&titleType=title,% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1142,1142.0,1142.0,1142.0,1142.0,1143.0,,,,,经典英伦风格纹裙，小个子胖宝宝也能轻松hold住❤️,137,1,16,西掌柜（直播教穿搭）,194.2w,927.8w,男 %,https://www.iesdouyin.com/share/video/6852102070456110350/?region=CN&mid=6852102003481529096&u_code=0&titleType=title,% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1143,1143.0,1143.0,1143.0,1143.0,1144.0,,,,,当小助理以为掌柜不在家时，竟然跟胖姐要…,266,0,17,西掌柜（直播教穿搭）,194.2w,927.8w,男 %,https://www.iesdouyin.com/share/video/6852100526990003464/?region=CN&mid=6852100492877777677&u_code=0&titleType=title,% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1144,1144.0,1144.0,1144.0,1144.0,1145.0,,,,,今天的小助理怎么突然气势十足…😭于是我…,"1,142",6,44,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,https://www.iesdouyin.com/share/video/6851968181091798285/?region=CN&mid=6851968290487536391&u_code=0&titleType=title,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1145,1145.0,1145.0,1145.0,1145.0,1146.0,,,,,🤰能穿，宝妈也能穿～包容性真的可以～❤️,77,0,9,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1146,1146.0,1146.0,1146.0,1146.0,1147.0,,,,,这条裙子杏jia比👌还在犹豫什么呢😂,567,1,50,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1147,1147.0,1147.0,1147.0,1147.0,1148.0,,,,,这么好看的格纹连衣裙你们还在犹豫什么😂…,66,1,2,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1148,1148.0,1148.0,1148.0,1148.0,1149.0,,,,,自留款❕经典格纹连衣裙～这杏jia比👌,"1,618",8,65,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1149,1149.0,1149.0,1149.0,1149.0,1150.0,,,,,两个加，160斤也能穿❤️关键杏jia比…真的👌～,64,2,8,西掌柜（直播教穿搭）,194.2w,927.8w,男 0.00%,,100.00% 女,西掌柜推荐新款方领泡泡袖格子连衣裙S-2XL码70-160斤,¥29.00,0.00%,"6,719","5,894",4.72%,14,14
1150,1150.0,1150.0,1150.0,1150.0,1151.0,,,,,@好物严格选发了一个抖音短视频，你尽管点开，不好看算我输！,12,0,0,好物严格选,5.6w,34.7w,男 %,https://www.iesdouyin.com/share/video/6850273013565263119/?region=CN&mid=6850273019269810957&u_code=2k5aad24cc5h&titleType=,% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1151,1151.0,1151.0,1151.0,1151.0,1152.0,,,,,家里需要电池的地方太多了，孩子的玩具，电器、遥控器，趁着活动，备一些吧#好物分享 #717奇妙好物在这里,5,0,2,撸货大表哥,7.5w,21.5w,男 0.00%,https://www.iesdouyin.com/share/video/6850199874818952455/?region=CN&mid=6850199763552406280&u_code=21cg1ei0b02m&titleType=title,100.00% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1152,1152.0,1152.0,1152.0,1152.0,1153.0,,,,,商家真的会倒贴给大家放福利吗？,7,1,4,吉月百货,"7,102",694,男 66.67%,https://www.iesdouyin.com/share/video/6850224835340045571/?region=CN&mid=6850224956337359623&u_code=0&titleType=title,33.33% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1153,1153.0,1153.0,1153.0,1153.0,1154.0,,,,,@网购小姑娘～互发了一个抖音短视频，你尽管点开，不好看算我输！,9,0,0,网购小姑娘～互,"3,051","2,362",男 %,https://www.iesdouyin.com/share/video/6850230234143378701/?region=CN&mid=6850230194771348231&u_code=0&titleType=,% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1154,1154.0,1154.0,1154.0,1154.0,1155.0,,,,,40节五号电池仅个位数！#电池,4,0,2,抖淘优品,987,454,男 %,https://www.iesdouyin.com/share/video/6851870330902809856/?region=CN&mid=6820675121183721486&u_code=1am39lbjciaa&titleType=title,% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1155,1155.0,1155.0,1155.0,1155.0,1156.0,,,,,大家千万不要网上麦这种24节的电池，玩具遥控器都可以用，7号5号可混搭只要4块8，家家户户都需要，赶紧上车。,4,0,0,夏沫爱分享,1.4w,22.7w,男 %,https://www.iesdouyin.com/share/video/6851673149562539276/?region=CN&mid=6764333841717921794&u_code=j26jc1329b2&titleType=title,% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
1156,1156.0,1156.0,1156.0,1156.0,1157.0,,,,,哎呀，宝宝们盼的电池来了，二十四节4.8，一会九没了，抓紧进直播间,277,5,36,赫赫麻麻的美好生活,9.6w,8.7w,男 100.00%,,0.00% 女,华太五5号干电池七7号普通碳性1.5v儿童玩具钟表专用空调遥控器aa,¥9.90,1.30%,7.1万,"2,808",20.34%,21,21
